batch_id,t1,t2,q1,t3,q2,t4,t5
7891d76f-bc29-47d2-892b-5fe2062f53ca,2.029377,0.000120,0,0.109555,1,0.000717,1.866810
467acd5b-4e1b-48fe-b953-b6a08b1c1681,2.052196,0.000238,0,0.083069,1,0.000451,1.855945
dee5c8f5-18df-4c98-8e09-04ee5fffb12a,1.981834,0.000300,0,0.081947,1,0.000657,1.905094
277d844f-a55c-4ce6-b203-f533936ba1a3,2.071646,0.000087,0,0.098977,1,0.001684,1.947398
d6cdb09d-20dd-480e-a139-537915449420,2.063613,0.000067,0,0.120053,1,0.000686,1.856035
a3c30a45-fff0-475c-8710-346cf4466279,2.041131,0.000117,0,0.084169,1,0.000498,1.966855
46e9fa8b-7cfc-4e3a-a37d-3d2655904cff,2.158355,0.000126,0,0.089935,1,0.000611,1.876639
08f431fc-4080-4a08-ad56-e17de5a4fbc9,2.088332,0.000114,0,0.075340,1,0.000440,1.869634
9a863be5-a21e-44aa-8b79-3581dd8c8f49,2.078983,0.000073,0,0.073587,1,0.000667,1.781135
d9537e06-9278-4434-a456-392aa681138e,2.048273,0.000066,0,0.069968,1,0.000436,1.877934
61d3cb91-1e1a-4840-84a3-e57bfc4cf0e9,2.110596,0.000306,0,0.069421,1,0.002137,1.929265
1e582ccc-df42-4d59-9aa7-dc507c277773,2.114292,0.000071,0,0.068322,1,0.000456,1.868050
a00a2062-4bd8-48b6-855b-4fae3fd40fe7,2.012763,0.000103,0,0.086225,1,0.002968,1.906573
4f8ba2df-09e0-4267-8179-b42eba96eb59,2.031243,0.000173,0,0.102814,1,0.000438,1.782097
a4938614-0e85-4a37-8114-5be0c22b49e9,1.890457,0.000082,0,0.095609,1,0.000754,1.885566
282ae1d0-d734-48cd-a68d-d9b74ca72913,1.960669,0.000161,0,0.131194,1,0.000387,1.894045
6b5fb253-79cf-488b-8680-0af8f6c7f430,2.113378,0.000062,0,0.072360,1,0.000682,1.853751
bc3749c5-3600-4234-b3c9-07affedacca1,2.072882,0.000084,0,0.087294,1,0.000481,1.868485
0e1459de-5b14-4e71-bbe1-710793d06828,2.084037,0.000114,0,0.073990,1,0.000842,1.879890
2fa49266-fb75-481e-a916-2964bc572c71,2.083425,0.000067,0,0.068382,1,0.000569,1.839095
da3a3f8a-22a9-4a9c-a90b-7f2be59e173e,2.003225,0.001889,0,0.076071,1,0.000674,1.928249
0d1e5ddb-fd20-4761-b075-8d82f6ea3974,2.156426,0.000062,0,0.074972,1,0.000634,1.919856
7dec8941-c337-4b10-aa78-5b7aaf034c7d,2.009208,0.000090,0,0.152386,1,0.000771,1.775318
85e3456a-f4c9-454c-9163-a1ee9cc7ffb6,2.108689,0.000064,0,0.068166,1,0.001980,1.819564
6e5cdf8d-db3e-48f1-a78e-575965c04a46,1.999829,0.000107,0,0.068871,1,0.000702,1.859862
e6ca778b-bda2-4782-b525-6aeb73ffea23,2.017077,0.000116,0,0.085922,1,0.000509,1.881640
9f5768f4-4536-4e96-b6b0-aca9cf7515e4,2.078145,0.000062,0,0.093610,1,0.000661,1.894424
f01cba0e-64b0-447c-aec0-f3bff994c35b,2.018341,0.000365,0,0.095391,1,0.000469,1.841141
817ad2b0-8fa8-4cae-87d0-e0bb0019f34d,1.956752,0.006317,0,0.090033,1,0.000507,1.857971
6f601833-d06a-4fb2-9d49-1be204a43cc2,2.060633,0.000087,0,0.067126,1,0.000524,1.846221
e117ed05-92f3-4757-88f2-a9e97c24301a,2.032448,0.000108,0,0.076369,1,0.002063,2.000634
9f53c0e9-a51d-4fa2-b2e2-4be748605637,2.047296,0.004755,0,0.087003,1,0.001169,1.897155
04d2c7c7-2e03-4529-9c95-f30db92f1553,2.046698,0.000657,0,0.096919,1,0.000665,1.987331
120f43fa-a7d5-4336-9d95-3c2c78715144,1.986785,0.000126,0,0.135494,1,0.000444,1.853714
7c4298a7-67ac-43ac-b9ae-e95e691b500d,2.078630,0.000071,0,0.066958,1,0.000784,1.879895
