batch_id,t1,t2,q1,t3,q2,t4,t5
4e6a33fe-c8ad-457a-b970-cd377303ca45,1.608209,0.000116,0,0.113952,1,0.001280,1.575569
bb322fdc-ca68-4a85-96db-5b38beb63e8c,1.501469,0.000064,0,0.146685,1,0.000548,1.637020
bc89dfc5-0791-4cf1-bd47-50dff31f8f99,1.580045,0.000061,0,0.113744,1,0.027875,1.635562
8dc16efd-5625-4060-a0a1-bbb80cce41b8,1.582769,0.000082,0,0.084753,1,0.001176,1.588073
45072d6f-018c-476e-969b-72fb8e045eb1,1.575220,0.000066,0,0.147064,1,0.000826,1.603865
e1394a3e-1764-427b-ac6a-abbada7cce59,1.640779,0.000167,0,0.083044,1,0.000537,1.556067
9942e964-a731-4a5c-8599-7ea09dc66581,1.658249,0.000108,0,0.098377,1,0.000825,1.525703
3f7359f8-4877-48a2-9922-5183fa24181e,1.497335,0.000131,0,0.089924,1,0.002363,1.537861
9dff5354-738c-4454-9071-0fed9b58a205,1.572667,0.000086,0,0.092310,1,0.000799,1.479711
4f85efc9-1389-4e96-b9a1-d649cb3cb614,1.611243,0.000089,0,0.128814,1,0.005076,1.556371
e8933d60-65ed-49a5-8e69-f52de9347b8b,1.575775,0.000092,0,0.102350,1,0.000848,1.591652
d52973e4-e418-4e11-bfe1-1352124fcc70,1.627191,0.000136,0,0.096252,1,0.001157,1.600502
7d34c430-37b5-4fbe-b084-9bdcfefabf6c,1.639144,0.000147,0,0.101726,1,0.001344,1.676490
074ec0f2-5f35-42f5-bffe-9bf4134cabba,1.576224,0.000534,0,0.081807,1,0.000557,1.582945
bed54fb9-e234-4279-9787-abe019d1a1db,1.636302,0.000124,0,0.086566,1,0.000967,1.561813
422d3861-5979-40f1-abd1-c32adda6ef55,1.657943,0.000276,0,0.110714,1,0.001196,1.665167
6cc5205c-0d29-4ebc-9c78-b1c7e665b1e9,1.544556,0.000134,0,0.089208,1,0.000757,1.546816
1ae0a908-d978-4816-af2e-afb1a776aa69,1.588576,0.000107,0,0.095030,1,0.000561,1.584754
dd5445de-3b0a-4f08-ae11-0ccb925d81ab,1.594579,0.000108,0,0.093456,1,0.004319,1.606156
0615e3ba-17d8-49f1-959f-bf3b8c8af544,1.569440,0.000248,0,0.091215,1,0.000617,1.568476
19879d21-0963-4e4a-8b82-314e07393224,1.562994,0.000118,0,0.168385,1,0.001714,1.518566
8becd13b-e4cd-4def-bfd5-b80ebadcd6cc,1.653869,0.000102,0,0.173350,1,0.001121,1.543046
e7fbc6fb-1b8e-4bc5-bcab-2beb943e2743,1.628186,0.000095,0,0.097418,1,0.002409,1.516752
fb06cbad-0a62-4c6f-9a6f-131e6ba5e67a,1.694701,0.000110,0,0.116234,1,0.001359,1.508136
56f8b820-dc56-4acc-bc26-8bf9b076062a,1.584837,0.000110,0,0.188390,1,0.001315,1.651337
d129869a-c8b5-46ee-988e-4f4ccbf1fd59,1.613702,0.000078,0,0.107225,1,0.000552,1.714109
97940cdb-c13b-4e4d-b281-b6891d773785,1.539846,0.000224,0,0.129041,1,0.014080,1.574222
305f693f-b9eb-4248-9b2b-4c2b356e5acf,1.641093,0.000080,0,0.092143,1,0.001230,1.485175
8dc15067-a8b0-4759-9633-0c802a794d1a,1.624999,0.000155,0,0.099363,1,0.001469,1.550873
b30be43b-9605-4c86-958c-8349404d83bb,1.564242,0.000112,0,0.107294,1,0.001128,1.579620
b04f3ef8-b108-462f-a882-a93554ccda3e,1.612775,0.000109,0,0.099028,1,0.001217,1.576117
66785c1c-1f31-467d-93d2-ad6b11de35cb,1.662459,0.000072,0,0.172282,1,0.000558,1.694034
b2e454d2-720e-4fea-841d-65e911e4ae72,1.594515,0.000152,0,0.096138,1,0.043023,1.529523
9d1e5ac7-a812-473b-a51f-e1b0e5417e82,1.611563,0.000182,0,0.175601,1,0.001175,1.583093
8cd90005-8b02-42a5-ac43-2872b0ab5ec1,1.556845,0.000246,0,0.155341,1,0.000749,1.655715
470327ca-96a2-4767-8068-fae23b5a4dec,1.572481,0.000103,0,0.127853,1,0.033786,1.606072
bd3bcbeb-b1b8-4479-87c4-ca1e5c9ac458,1.672941,0.000161,0,0.096275,1,0.001009,1.607355
2c475dee-3ca1-4389-b2d8-b372982910ef,1.603182,0.000113,0,0.149229,1,0.000547,1.695419
846e0d38-f25c-411c-9933-cb88ee94089e,1.573063,0.000112,0,0.129271,1,0.013814,1.589877
a89fa347-56bb-4a32-99ae-d1f827142d3b,1.613549,0.001751,0,0.088938,1,0.000578,1.591545
81496e8f-eb28-4f1c-ab72-4809d435b722,1.624617,0.000132,0,0.100874,1,0.000781,1.589592
a73b0e4d-6d59-468f-a75b-318e0d721b00,1.574030,0.000095,0,0.084739,1,0.000819,1.556068
285945f3-b764-46f3-8aed-9e4fd18baa97,1.615780,0.000120,0,0.106272,1,0.001462,1.567462
a8141684-c92a-4f53-8bb8-39ddf3094651,1.633669,0.002960,0,0.090420,1,0.001155,1.692631
9fce464f-7ec0-467b-9333-aca0ede964dc,1.510645,0.000089,0,0.117923,1,0.011634,1.600072
acb78727-30c7-4a94-90c2-040493d20f0e,1.584172,0.000099,0,0.084352,1,0.004885,1.531786
a51db5b7-4e93-4a34-9b09-8a62144b2466,1.646245,0.000139,0,0.107725,1,0.000842,1.647109
97ac213d-8375-4d67-bc97-d24bdf6232e0,1.560831,0.001481,0,0.083276,1,0.000677,1.580276
65d12b64-b126-4a05-84fe-9eed896b0947,1.641958,0.000082,0,0.097091,1,0.001305,1.667073
f5413902-0a00-42c6-8ada-b5f104a678b7,1.525275,0.000163,0,0.101371,1,0.001224,1.703436
212a4c87-e57d-4a92-ac2e-f8b3e9a9a093,1.558481,0.000205,0,0.089991,1,0.033765,1.606415
2c1efb70-ed13-440e-bca1-52e8a71e6ab8,1.640625,0.000097,0,0.092381,1,0.003344,1.540169
a1240b63-e6c4-4429-8122-255ddb24f4c4,1.601127,0.000073,0,0.128041,1,0.001436,1.603138
c8d566b6-9071-4395-b6f8-e4f609583506,1.581569,0.003584,0,0.087196,1,0.001018,1.680126
30fc8088-bd88-42d6-9af6-c7c446e095a2,1.723752,0.000087,0,0.101277,1,0.003272,1.592012
6b0be321-2d2c-44a9-a891-0771dab247fa,1.581858,0.000091,0,0.109568,1,0.000602,1.590841
6a69495f-6b91-43fc-8f7c-daa517541589,1.554874,0.003885,0,0.094727,1,0.004642,1.675969
de546103-32a4-4b99-ae22-2ca5be414ec5,1.629673,0.000138,0,0.082096,1,0.001712,1.667481
09b9b24c-dc33-4af6-93c9-e3ada6c56b80,1.570540,0.000078,0,0.088905,1,0.007180,1.596916
93a5c96b-380c-41d1-a618-a550955d37c4,1.651444,0.000070,0,0.087698,1,0.000569,1.570879
cd7cb568-9c20-44ee-8c47-6bb152b6b714,1.638588,0.000094,0,0.087767,1,0.001483,1.568623
f0ef9ea1-bd08-4eb9-8247-987b73e82149,1.627759,0.000148,0,0.090289,1,0.000609,1.607725
2e8563c2-7692-4f32-a98e-ff7100d77b68,1.572756,0.001091,0,0.102620,1,0.000764,1.587122
c7e6e2b6-ccb8-48c7-ab87-b6b9e6fdaec4,1.641860,0.003489,0,0.095988,1,0.001147,1.714036
fb4355ee-f4ad-471e-9101-ee41b76f1712,1.562872,0.000453,0,0.083129,1,0.001503,1.561610
705834f9-d1a1-4ebe-acd2-f305c3688284,1.620198,0.000100,0,0.095466,1,0.001300,1.480678
1bfcdf44-49be-4946-980c-19bade5c38be,1.639346,0.000185,0,0.105694,1,0.005080,1.613544
797a6663-d1d7-48b8-8b49-b52095251bec,1.495105,0.000112,0,0.142239,1,0.000604,1.569242
22dab621-4c82-4304-ad86-73afd905e3f7,1.557831,0.000073,0,0.133361,1,0.002697,1.731794
b53272ed-68a8-416d-97de-c06d391fe677,1.598421,0.000131,0,0.103649,1,0.001186,1.585000
a863eec2-4955-454b-8dfb-5c6d1cada0f5,1.571401,0.000110,0,0.088807,1,0.000812,1.706701
135792ef-17d8-48ef-99f6-d16d1a53318e,1.587518,0.004849,0,0.096753,1,0.015998,1.569288
5c697e8d-df06-405a-8b74-b63956d7623c,1.540428,0.000111,0,0.107111,1,0.001160,1.591877
a32507df-0399-49a6-ba30-01298de1bb2e,1.585516,0.000137,0,0.165748,1,0.000992,1.461321
9ae7c402-df98-4af5-b205-09981dd1b1a1,1.570299,0.000106,0,0.125692,1,0.008227,1.560374
733a3300-b68f-4656-b685-81250f9fbeb0,1.548907,0.000067,0,0.122485,1,0.007327,1.581561
38106296-4165-4e30-8b64-b706024206cb,1.602612,0.000122,0,0.090034,1,0.002266,1.488692
621fee26-a162-461a-8fbe-ab020d58e22a,1.598237,0.000124,0,0.106462,1,0.002304,1.729110
222cf4de-9901-46b4-9e62-7c5b1960916c,1.550255,0.000105,0,0.121366,1,0.000733,1.689161
6c96ee72-ba82-4e87-a662-6c4f04266391,1.542255,0.000108,0,0.095587,1,0.009763,1.723295
a055a7b2-61cc-42aa-a587-ffa3519d58bf,1.568944,0.000265,0,0.162551,1,0.000818,1.618617
cc95b085-a350-4778-8b29-8815ef284122,1.618921,0.000277,0,0.084325,1,0.001132,1.634607
c5e368bb-61de-48a6-befb-b020480e26cc,1.588047,0.000086,0,0.131025,1,0.001569,1.468380
18b2c559-6490-46e8-a029-5b711f1f4adc,1.588220,0.000083,0,0.192468,1,0.003545,1.642130
729d1b16-94c1-41f9-ab98-ff82f8ae78a2,1.582577,0.000070,0,0.122478,1,0.015534,1.600003
3745417f-1755-4634-9fb9-290337ca5ee2,1.662214,0.000992,0,0.104460,1,0.002348,1.610268
ffc43bb7-f57f-4ced-8387-2724e5f202ac,1.541430,0.000079,0,0.087778,1,0.001467,1.547070
945daefe-dbba-4ca0-88b1-34598f8b1587,1.648235,0.000152,0,0.121188,1,0.003098,1.563656
81d6c8b1-d259-4844-aad3-f2b714198b6c,1.566592,0.000073,0,0.081409,1,0.001131,1.514599
cbf6327c-102e-4fca-a3fa-fccfae3e06d8,1.572808,0.000166,0,0.091924,1,0.005531,1.538893
394c58ad-a16c-4e43-b9ac-976b68e6ceca,1.619662,0.000067,0,0.096596,1,0.001453,1.552424
9c0c54aa-c1b8-4b46-92ee-51a5a2dc7245,1.647036,0.000122,0,0.190183,1,0.001004,1.488507
e771bec0-118a-4397-9665-39751d79adef,1.681522,0.000089,0,0.085214,1,0.001431,1.643166
1d3f413e-8fdc-467e-8479-78622d28b34d,1.566380,0.000103,0,0.089794,1,0.001124,1.674366
18746141-a6fc-4930-9bc1-7471990c6a75,1.623818,0.000111,0,0.099981,1,0.000725,1.546342
51ba077b-34da-4485-8798-86f670243450,1.552631,0.000071,0,0.092495,1,0.000925,1.571776
5735de24-e296-427f-86d1-a07ae536084d,1.607432,0.000074,0,0.139585,1,0.000853,1.550860
fe213693-dadd-46a7-9aea-79e585884dc3,1.584416,0.000121,0,0.097472,1,0.002658,1.541876
94915dcd-8013-4fc6-ae77-b1950135ff9f,1.624198,0.000091,0,0.094938,1,0.001226,1.556160
ce14db6a-8155-49ad-91e7-4f6be2589dc8,1.507621,0.000096,0,0.438873,1,0.000387,1.579578
e68ecec7-ff74-4525-8fdc-efaa621a68fd,1.666795,0.000074,0,0.166061,1,0.239063,1.635064
